#{"t_start": 1767930881.8028767, "env_id": "None"}
r,l,t
-5014139.716427,8784,88584.0634
-3791066.765835,8784,88601.699977
-5698186.380052,8784,88619.340488
-7897297.758393,8784,88636.948978
-11071708.323747,8784,88654.545908
-6735403.881352,8784,88672.189792
-6489394.122506,8784,88689.8581
-8649593.700759,8784,88707.475443
-3739664.32094,8784,88725.094121
-9524181.66325,8784,88742.771515
-3064719.64903,8784,88760.40546
-8412608.097511,8784,88778.017493
-3285730.726521,8784,88795.523075
-5531053.887846,8784,88813.063223
-14725210.996736,8784,88830.623588
-5315347.498296,8784,88848.204931
-9436388.839016,8784,88865.808009
-7541853.517448,8784,88883.422765
-11865155.212163,8784,88900.987425
-10550690.753225,8784,88918.548672
-14836368.905857,8784,88936.169738
-9349466.824206,8784,88953.686899
-7777985.004093,8784,88971.222484
-10606790.783981,8784,88988.805493
-12348939.560571,8784,89006.359497
-13094827.05995,8784,89023.951493
-7905373.830977,8784,89041.576205
-13524857.34317,8784,89059.230519
-10110788.509507,8784,89076.815897
-17086931.338668,8784,89094.463267
-8597950.968498,8784,89112.074934
-13729154.729881,8784,89129.762122
-12838006.826686,8784,89147.387979
-13409651.439728,8784,89165.018265
-5254888.732451,8784,89182.623375
-11227447.567893,8784,89200.216872
-8041571.852652,8784,89217.793358
-14245193.82191,8784,89235.435419
-4420898.669813,8784,89253.08555
-8473212.371235,8784,89270.749447
-16323524.227475,8784,89288.41898
-21050911.755953,8784,89306.11707
-2999874.032317,8784,89323.700649
-7179223.736533,8784,89341.260056
-18225238.694512,8784,89358.864938
-2760070.128017,8784,89376.432935
-7701752.645623,8784,89436.811221
-6717846.940466,8784,89454.381354
-9956116.23087,8784,89471.888713
-3686124.891998,8784,89489.45353
-14785906.814308,8784,89507.005737
-11328172.789682,8784,89524.611642
-13843385.743876,8784,89542.213724
-3135543.090767,8784,89559.779801
-6129256.399906,8784,89577.349448
-7425211.881983,8784,89594.880426
-4988951.330186,8784,89612.4387
-14614420.808954,8784,89630.082726
-7347203.793401,8784,89647.619705
-13352364.49577,8784,89665.150201
-7260560.079792,8784,89682.760202
-18374797.754368,8784,89700.401652
-3341348.399569,8784,89717.964301
-5585162.540354,8784,89735.527783
-12924812.892444,8784,89753.027765
-21859118.123557,8784,89770.650274
-7185498.017499,8784,89788.213168
-21996116.35284,8784,89807.997073
-6717119.561663,8784,89825.561231
-11863194.318778,8784,89843.495922
-16617399.085537,8784,89861.000687
-4175551.186038,8784,89878.538746
-11069718.495339,8784,89896.088053
-7806724.323267,8784,89913.527192
-8393848.826698,8784,89934.906513
-10132630.779332,8784,89952.578195
-8828245.099521,8784,89970.274147
-7681540.884898,8784,89987.965182
-6258872.210004,8784,90005.477379
-8576553.51618,8784,90023.113722
-8245773.721266,8784,90040.788176
-21949996.284837,8784,90058.582333
-6164327.054007,8784,90076.224124
-10848458.334817,8784,90093.887944
-7307130.533297,8784,90111.539728
-4072236.681534,8784,90129.197263
-8692599.370334,8784,90146.893184
-8212401.428251,8784,90164.655153
-4379637.716422,8784,90182.23063
-11883091.220232,8784,90199.849914
-2806583.609516,8784,90217.501977
-5418313.224414,8784,90235.210438
-3201526.391067,8784,90252.876779
-8910013.991471,8784,90270.477571
-10039862.662913,8784,90288.091097
-6016451.851212,8784,90305.688305
-16565419.58835,8784,90366.221161
-9729015.02089,8784,90383.919943
-13749544.99759,8784,90401.631053
-6522964.815061,8784,90419.333312
-14891570.235199,8784,90437.056495
-10924255.736426,8784,90454.819885
-11391590.94588,8784,90472.531037
-9937742.608175,8784,90490.259888
-14030707.828471,8784,90507.932794
-5145465.833835,8784,90525.626158
-14438311.393061,8784,90543.330424
-9178869.611979,8784,90561.723249
-9706614.829347,8784,90579.38419
-15354335.341822,8784,90596.994402
-3263867.201246,8784,90614.607165
-6422845.663923,8784,90632.260936
-25913792.229685,8784,90649.869546
-4134242.082746,8784,90667.529576
-6309323.57633,8784,90685.227057
-15039825.000179,8784,90702.921088
-8786658.245926,8784,90720.626
-6817970.560335,8784,90738.245535
-8593434.250082,8784,90755.906933
-11251118.854497,8784,90773.652701
-15952336.773271,8784,90791.433619
-8392422.949517,8784,90809.104913
-5347168.555748,8784,90826.730767
-8480903.126015,8784,90844.306978
-10044906.593798,8784,90861.964376
-5957667.369779,8784,90879.591083
-8612306.681425,8784,90897.243506
-7801032.232354,8784,90914.776924
-5755356.77769,8784,90932.456975
-6181543.560393,8784,90950.108482
-20195482.769396,8784,90967.896263
-15771362.56953,8784,90985.594252
-16008562.258843,8784,91003.267145
-11268530.22211,8784,91020.919449
-3497474.323552,8784,91038.603785
-3004030.573615,8784,91056.248797
-6076142.519651,8784,91073.973357
-8823607.643387,8784,91091.73597
-9715467.57824,8784,91109.396898
-11404521.403901,8784,91127.093277
-6491273.144512,8784,91144.77303
-3782574.106678,8784,91162.345692
-6619750.290495,8784,91179.865358
-5041519.030359,8784,91197.53532
-6787731.697232,8784,91215.186097
-25740996.30046,8784,91232.9653
-4121057.861502,8784,91293.553411
-16960741.725206,8784,91311.321793
-5468105.408084,8784,91329.028774
-6135073.713271,8784,91346.751397
-4708128.648335,8784,91364.440177
-11750308.389084,8784,91382.154088
-23446886.129562,8784,91399.881524
-8187580.490186,8784,91417.552668
-8972723.971103,8784,91435.122241
-13390683.43837,8784,91452.80951
-10732825.26124,8784,91470.51434
-9357389.698707,8784,91488.167531
-7140346.111781,8784,91505.879699
-13615549.403643,8784,91523.571365
-3313352.680686,8784,91541.214998
-10033866.251177,8784,91558.979987
-22877148.339174,8784,91576.765063
-13040640.41732,8784,91594.522233
-3627117.957844,8784,91612.234843
-10946768.206328,8784,91630.002951
-9065178.563752,8784,91647.723098
-12643019.656259,8784,91665.418774
-15130718.760706,8784,91683.053042
-13672135.242179,8784,91700.611318
-17690068.672748,8784,91718.370669
-11175163.057868,8784,91736.127958
-7249160.350148,8784,91753.830374
-11876233.098798,8784,91771.501221
-2933723.250474,8784,91789.249419
-22553877.85331,8784,91806.99323
-5441300.936502,8784,91824.656992
-3846646.655821,8784,91842.342187
-5546286.453263,8784,91859.983951
-9454094.965615,8784,91877.713412
-15001853.647348,8784,91895.470825
-7990723.638273,8784,91913.26115
-14850935.497071,8784,91930.988541
-3739293.162005,8784,91948.552866
-6897497.577804,8784,91966.157906
-11744353.466862,8784,91983.923768
-3818856.2603,8784,92001.616402
-20144703.665878,8784,92019.319607
-5788662.30231,8784,92037.028554
-9995495.880823,8784,92054.698205
-13133152.452827,8784,92072.369979
-4635459.745035,8784,92090.071715
-13539662.603858,8784,92107.745393
-3156993.389656,8784,92125.377496
-12752811.151493,8784,92143.099212
-2591948.341949,8784,92160.785107
-7471117.164525,8784,92221.298038
-15425136.27246,8784,92239.023008
-9524625.152146,8784,92256.807498
-8441438.467894,8784,92274.50245
-11854907.967888,8784,92292.240576
-16039383.602065,8784,92310.015414
-12771021.382607,8784,92327.535147
-5589797.173791,8784,92345.172602
-13078022.451497,8784,92362.885201
-20415226.975299,8784,92380.642137
-11995614.396262,8784,92398.344947
-9866947.140842,8784,92416.031135
-2431008.621763,8784,92433.718224
-4070539.697095,8784,92451.375078
-4960606.232123,8784,92468.992346
-12773654.834355,8784,92486.645731
-19981383.077001,8784,92504.358142
-3382443.329593,8784,92522.014808
-6788186.909001,8784,92539.719157
-8336990.788239,8784,92557.434561
-2946620.843601,8784,92575.106113
-12014240.35515,8784,92592.63202
-11402291.091103,8784,92610.290635
-7630887.439076,8784,92627.924674
-6500122.571977,8784,92645.595378
-11591567.383248,8784,92663.357114
-6083753.918619,8784,92680.954328
-31641191.413478,8784,92698.690834
-6148351.736273,8784,92716.323468
-23698602.585606,8784,92734.059813
-13613397.647577,8784,92751.784753
-16824306.743839,8784,92769.509799
-6803940.134338,8784,92787.172959
-11477565.792367,8784,92804.90546
-8521468.241093,8784,92822.561858
-13779364.133693,8784,92840.150577
-12823490.310077,8784,92857.813356
-13696518.09298,8784,92875.495848
-12442950.031748,8784,92893.179295
-6151608.813129,8784,92910.862443
-5589495.230647,8784,92928.571408
-7687791.385718,8784,92946.278269
-9691628.38446,8784,92963.971851
-25654587.702022,8784,92981.758953
-3878908.802247,8784,92999.367929
-2995687.215434,8784,93016.887476
-8472732.419679,8784,93034.616486
-12099956.716382,8784,93052.318204
-5235759.569046,8784,93069.995668
-15563336.366809,8784,93087.68617
-8561761.381931,8784,93148.173468
-9455383.138602,8784,93165.915459
-5209431.403253,8784,93183.598357
-6204174.21879,8784,93201.296675
-12346807.219064,8784,93218.976942
-4242810.55489,8784,93236.667773
-7156958.429493,8784,93254.408235
-7120109.903217,8784,93272.106191
-8412537.92485,8784,93289.813463
-4593240.975644,8784,93307.561389
-7575583.915794,8784,93325.368554
-6942060.660088,8784,93343.03365
-4545939.948152,8784,93360.520543
-15815303.654581,8784,93378.215911
-3961595.840771,8784,93395.905088
-12901388.021398,8784,93413.654679
-6065498.453951,8784,93431.340726
-10537648.341537,8784,93449.059074
-2562930.289338,8784,93466.732598
-14031606.749691,8784,93484.486118
-6468237.951199,8784,93502.239078
-4751585.129181,8784,93519.919775
-7817014.918636,8784,93537.597099
-10785656.563161,8784,93555.291073
-6322332.493075,8784,93572.955781
-4017437.646054,8784,93590.67702
-7599199.648814,8784,93608.424364
-3947259.849868,8784,93625.89552
-2417701.231179,8784,93643.585551
-8532548.14076,8784,93661.324048
-7831017.787481,8784,93679.110454
-20851362.714605,8784,93696.887559
-9762134.900611,8784,93714.651299
-9717567.524887,8784,93732.456737
-16990193.4234,8784,94831.329679
-13708714.85925,8784,94849.253155
-12107839.934234,8784,94867.097203
-8238930.842851,8784,94885.044432
-11867086.276226,8784,94902.98336
-12025898.664044,8784,94920.942946
-8465097.486836,8784,94938.855669
-13144545.248957,8784,94956.756971
-13436946.699335,8784,94974.689611
-4318774.535048,8784,94992.570147
-3940003.999272,8784,95010.317225
-2556273.221235,8784,95028.280594
-6450872.527006,8784,95046.205905
-23957157.05403,8784,95064.122171
-10453887.118227,8784,95082.014022
-9903272.742573,8784,95099.91602
-11747296.12687,8784,95160.615211
-11197620.30807,8784,95178.436665
-8834974.752114,8784,95196.420497
-13377624.593152,8784,95214.206872
-28005797.715912,8784,95232.144511
-4267532.574351,8784,95250.046005
-7023771.359759,8784,95267.735367
-7577202.088028,8784,95285.598024
-2517941.576804,8784,95303.451048
-7370207.02629,8784,95321.326869
-9118869.375889,8784,95339.245354
-7794289.424332,8784,95357.087528
-5873614.463389,8784,95374.972923
-7242490.757081,8784,95392.855683
-6945794.645971,8784,95410.694698
-10608321.173824,8784,95428.594447
-4480431.675979,8784,95446.510923
-2204512.683041,8784,95464.359205
-1928682.601913,8784,95482.194229
-4735425.451261,8784,95500.064932
-11044610.416912,8784,95517.963087
-6477308.946333,8784,95535.587613
-20847938.016691,8784,95553.482927
-10349798.930149,8784,95571.379333
-3671592.527577,8784,95589.26149
-8410810.567756,8784,95607.159546
-3649153.781709,8784,95624.975897
-9922504.222448,8784,95642.818741
-12905900.398667,8784,95660.658264
-16146283.160677,8784,95678.529383
-14527230.160639,8784,95696.471231
-5414739.286909,8784,95714.345816
-4532731.233604,8784,95732.235273
-11453910.387677,8784,95750.133816
-4367360.814811,8784,95767.972745
-14487276.394304,8784,95785.731659
-10417728.990631,8784,95803.541622
-11977466.584469,8784,95821.473926
-5113812.313011,8784,95839.365557
-4152297.211278,8784,95857.243188
-6993389.811872,8784,95875.037939
-5395798.984237,8784,95892.937607
-5200247.520279,8784,95910.786135
-12603759.660295,8784,95928.647285
-12894562.701968,8784,95946.490697
-10733573.718096,8784,95964.425495
-8676922.540393,8784,95982.281791
-15400397.015793,8784,96000.22041
-13459364.875341,8784,96018.155953
-14630243.627411,8784,96036.041144
-22053748.893919,8784,96096.788768
-7391737.397812,8784,96114.672689
-13334943.794116,8784,96132.476864
-10413138.795988,8784,96150.349208
-5291004.763176,8784,96168.267631
-2987893.018907,8784,96186.191207
-5417474.430275,8784,96204.051403
-10297779.556557,8784,96221.847389
-4054283.981134,8784,96239.776525
-11545130.435437,8784,96257.723097
-11049852.549933,8784,96275.594636
-7260884.436039,8784,96293.513715
-13529490.635729,8784,96311.259745
-7993318.241963,8784,96329.12498
-3732418.196502,8784,96347.005283
-7528354.668802,8784,96364.956363
-3666819.008085,8784,96382.800993
-10766378.429449,8784,96400.637338
-21270252.70001,8784,96418.570642
-10892546.956019,8784,96436.468271
-5749614.834924,8784,96454.427593
-4431069.759119,8784,96472.347638
-5216046.17519,8784,96490.259631
-7637218.748808,8784,96508.214485
-10224984.223117,8784,96526.135834
-27446379.938839,8784,96544.091486
-20178066.727823,8784,96562.022438
-16445565.124257,8784,96579.9547
-13399091.128143,8784,96597.943197
-11406337.12656,8784,96615.80795
-3056580.902628,8784,96633.728688
-8283399.11381,8784,96651.663668
-12352595.427014,8784,96669.600787
-21852906.339793,8784,96687.376293
-6232017.288834,8784,96705.303264
-6481229.426323,8784,96723.229577
-4924151.263008,8784,96741.154428
-24188680.357861,8784,96759.112384
-14543155.90047,8784,96777.099735
-3280562.890024,8784,96795.009997
-5988923.315932,8784,96812.899302
-3781941.7556,8784,96830.774157
-10280379.478307,8784,96848.673547
-4043763.407557,8784,96866.605838
-5580499.861517,8784,96884.464459
-10568627.64435,8784,96902.384482
-6613335.352678,8784,96920.303304
-13983436.739347,8784,96938.22647
-10207362.707515,8784,96955.952935
-7297148.232165,8784,96973.921292
-2407077.129722,8784,97034.816174
-7266968.240074,8784,97052.761926
-7374546.858865,8784,97070.737791
-13135931.780205,8784,97088.69137
-10812337.024135,8784,97106.609377
-16666145.365026,8784,97124.590943
-2852070.11313,8784,97142.536681
-9845612.702585,8784,97160.377306
-10869257.036,8784,97178.172117
-8004432.615569,8784,97196.035424
-21549835.135896,8784,97213.933629
-6961758.938055,8784,97231.85998
-5404639.617454,8784,97249.745659
-3290505.746556,8784,97267.577636
-7275026.341425,8784,97285.408597
-14482150.698166,8784,97303.315199
-6266880.911602,8784,97321.190312
-29211644.781563,8784,97339.15301
-12343380.597743,8784,97357.044639
-11995483.734491,8784,97374.837448
-16649083.43342,8784,97392.764889
-3265821.508608,8784,97410.625729
-3763608.532787,8784,97428.509795
-10826454.49737,8784,97446.346336
-8889071.967011,8784,97464.179572
-7383313.638602,8784,97481.938991
-5316484.953129,8784,97499.810421
-9290412.493256,8784,97517.671005
-6577595.568967,8784,97535.510756
-6184494.44444,8784,97553.422079
-15082480.176009,8784,97571.348315
-14664093.136521,8784,97589.300414
-10006329.71456,8784,97607.206479
-5854182.261292,8784,97625.118247
-6674427.283906,8784,97642.87019
-11134976.783094,8784,97660.523588
-12532711.453875,8784,97678.172802
-10510263.196461,8784,97695.790602
-9200214.12871,8784,97713.37334
-8289568.628385,8784,97730.93867
-8842264.54391,8784,97748.601731
-14814903.510996,8784,97766.288166
-6168367.145193,8784,97783.950905
-8722204.373587,8784,97801.576291
-24019578.19998,8784,97819.274814
-17648460.095708,8784,97836.926863
-7384679.374213,8784,97854.563146
-9331070.781498,8784,97872.204788
-6093119.694455,8784,97889.90185
-6740102.760052,8784,97907.55621
-14539957.610626,8784,97968.184443
-8480827.926043,8784,97985.819912
-4846710.248398,8784,98003.447954
-14896349.827311,8784,98021.145858
-6494447.211557,8784,98038.822693
-2206202.888991,8784,98056.46048
-3223527.999006,8784,98074.091202
-8485995.835443,8784,98091.730659
-11747029.130873,8784,98109.336179
-3989607.002239,8784,98126.984556
-13421630.596132,8784,98144.69185
-18341162.300816,8784,98162.429631
-5118769.697783,8784,98180.058125
-4325761.016577,8784,98197.704831
-4364566.140642,8784,98215.363807
-12403758.563741,8784,98233.065448
-3889954.928136,8784,98250.714165
-11825014.420074,8784,98268.26803
-12178054.617079,8784,98285.989463
-7752856.759242,8784,98303.696631
-5067377.293699,8784,98321.410854
-17568854.731696,8784,98339.159713
-8719937.719908,8784,98356.831894
-8639016.140935,8784,98374.457298
-8398382.84881,8784,98392.086643
-4644810.777938,8784,98409.859505
-7015283.937501,8784,98427.527018
-5282026.432228,8784,98445.153302
-4250400.540398,8784,98462.807434
-8844742.781042,8784,98480.520574
-14848983.448553,8784,98498.239357
-5571511.773564,8784,98515.855462
-5858942.736782,8784,98533.58337
-9364156.227083,8784,98551.231258
-5382607.969861,8784,98568.915531
-15897398.982972,8784,98586.617662
-16664764.773394,8784,98604.26964
-16476583.648931,8784,98621.929076
-15173628.602162,8784,98639.558032
-10191562.27004,8784,98657.22971
-7430197.677174,8784,98674.884789
-16473858.692797,8784,98692.559986
-28086550.722691,8784,98710.271584
-4443084.021176,8784,98734.277185
-8679769.637929,8784,98751.898218
-7069116.969665,8784,98769.478727
-15578375.39009,8784,98787.086538
-6580663.696939,8784,98804.690105
-3796690.649758,8784,98822.278998
-12442292.373865,8784,98839.874819
-9567957.648779,8784,98900.368397
